
postal_code,flink,rewe,knuspr,picnic
21460,True,False,False,False
21461,True,False,False,False
21462,True,False,False,False
21463,True,False,False,False
21464,True,False,False,False
21465,True,False,False,False
21466,True,False,False,False
21467,True,False,False,False
21468,True,False,False,False
21469,True,False,False,False
21470,True,False,False,False
21471,True,False,False,False
21472,True,False,False,False
21473,True,False,False,False
21474,True,False,False,False
21475,True,False,False,False
21476,True,False,False,False
21477,True,False,False,False
21478,True,False,False,False
21479,True,False,False,False
21480,True,False,False,False
21481,True,False,False,False
21482,True,False,False,False
21483,True,False,False,False
21484,True,False,False,False
21485,True,False,False,False
21486,True,False,False,False
21487,True,False,False,False
21488,True,False,False,False
21489,True,False,False,False
21490,True,False,False,False
21491,True,False,False,False
21492,True,False,False,False
21493,True,False,False,False
21494,True,False,False,False
21495,True,False,False,False
21496,True,False,False,False
21497,True,False,False,False
21498,True,False,False,False
21499,True,False,False,False
21500,True,False,False,False
21501,True,False,False,False
21502,True,False,False,False
21503,True,False,False,False
21504,True,False,False,False
21505,True,False,False,False
21506,True,False,False,False
21507,True,False,False,False
21508,True,False,False,False
21509,True,False,False,False
21510,True,False,False,False
21511,True,False,False,False
21512,True,False,False,False
21513,True,False,False,False
21514,True,False,False,False
21515,True,False,False,False
21516,True,False,False,False
21517,True,False,False,False
21518,True,False,False,False
21519,True,False,False,False
21520,True,False,False,False
21521,True,False,False,False
21522,True,False,False,False
21523,True,False,False,False
21524,True,False,False,False
21525,True,False,False,False
21526,True,False,False,False
21527,True,False,False,False
21528,True,False,False,False
21529,True,False,False,False
21530,True,False,False,False
21531,True,False,False,False
21532,True,False,False,False
21533,True,False,False,False
21534,True,False,False,False
21535,True,False,False,False
21536,True,False,False,False
21537,True,False,False,False
21538,True,False,False,False
21539,True,False,False,False
21540,True,False,False,False
21541,True,False,False,False
21542,True,False,False,False
21543,True,False,False,False
21544,True,False,False,False
21545,True,False,False,False
21546,True,False,False,False
21547,True,False,False,False
21548,True,False,False,False
21549,True,False,False,False
21550,True,False,False,False
21551,True,False,False,False
21552,True,False,False,False
21553,True,False,False,False
21554,True,False,False,False
21555,True,False,False,False
21556,True,False,False,False
21557,True,False,False,False
21558,True,False,False,False
21559,True,False,False,False
21560,True,False,False,False
21561,True,False,False,False
21562,True,False,False,False
21563,True,False,False,False
21564,True,False,False,False
21565,True,False,False,False
21566,True,False,False,False
21567,True,False,False,False
21568,True,False,False,False
21569,True,False,False,False
21570,True,False,False,False
21571,True,False,False,False
21572,True,False,False,False
21573,True,False,False,False
21574,True,False,False,False
21575,True,False,False,False
21576,True,False,False,False
21577,True,False,False,False
21578,True,False,False,False
21579,True,False,False,False
21580,True,False,False,False
21581,True,False,False,False
21582,True,False,False,False
21583,True,False,False,False
21584,True,False,False,False
21585,True,False,False,False
21586,True,False,False,False
21587,True,False,False,False
21588,True,False,False,False
21589,True,False,False,False
21590,True,False,False,False
21591,True,False,False,False
21592,True,False,False,False
21593,True,False,False,False
21594,True,False,False,False
21595,True,False,False,False
21596,True,False,False,False
21597,True,False,False,False
21598,True,False,False,False
21599,True,False,False,False
21600,True,False,False,False
21601,True,False,False,False
21602,True,False,False,False
21603,True,False,False,False
21604,True,False,False,False
21605,True,False,False,False
21606,True,False,False,False
21607,True,False,False,False
21608,True,False,False,False
21609,True,False,False,False
21610,True,False,False,False
21611,True,False,False,False
21612,True,False,False,False
21613,True,False,False,False
21614,True,False,False,False
21615,True,False,False,False
21616,True,False,False,False
21617,True,False,False,False
21618,True,False,False,False
21619,True,False,False,False
21620,True,False,False,False
21621,True,False,False,False
21622,True,False,False,False
21623,True,False,False,False
21624,True,False,False,False
21625,True,False,False,False
21626,True,False,False,False
21627,True,False,False,False
21628,True,False,False,False
21629,True,False,False,False
21630,True,False,False,False
21631,True,False,False,False
21632,True,False,False,False
21633,True,False,False,False
21634,True,False,False,False
21635,True,False,False,False
21636,True,False,False,False
21637,True,False,False,False
21638,True,False,False,False
21639,True,False,False,False
21640,True,False,False,False
21641,True,False,False,False
21642,True,False,False,False
21643,True,False,False,False
21644,True,False,False,False
21645,True,False,False,False
21646,True,False,False,False
21647,True,False,False,False
21648,True,False,False,False
21649,True,False,False,False
21650,True,False,False,False
21651,True,False,False,False
21652,True,False,False,False
21653,True,False,False,False
21654,True,False,False,False
21655,True,False,False,False
21656,True,False,False,False
21657,True,False,False,False
21658,True,False,False,False
21659,True,False,False,False
21660,True,False,False,False
21661,True,False,False,False
21662,True,False,False,False
21663,True,False,False,False
21664,True,False,False,False
21665,True,False,False,False
21666,True,False,False,False
21667,True,False,False,False
21668,True,False,False,False
21669,True,False,False,False
21670,True,False,False,False
21671,True,False,False,False
21672,True,False,False,False
21673,True,False,False,False
21674,True,False,False,False
21675,True,False,False,False
21676,True,False,False,False
21677,True,False,False,False
21678,True,False,False,False
21679,True,False,False,False
21680,True,False,False,False
21681,True,False,False,False
21682,True,False,False,False
21683,True,False,False,False
21684,True,False,False,False
21685,True,False,False,False
21686,True,False,False,False
21687,True,False,False,False
21688,True,False,False,False
21689,True,False,False,False
21690,True,False,False,False
21691,True,False,False,False
21692,True,False,False,False
21693,True,False,False,False
21694,True,False,False,False
21695,True,False,False,False
21696,True,False,False,False
21697,True,False,False,False
21698,True,False,False,False
21699,True,False,False,False
21700,True,False,False,False
21701,True,False,False,False
21702,True,False,False,False
21703,True,False,False,False
21704,True,False,False,False
21705,True,False,False,False
21706,True,False,False,False
21707,True,False,False,False
21708,True,False,False,False
21709,True,False,False,False
21710,True,False,False,False
21711,True,False,False,False
21712,True,False,False,False
21713,True,False,False,False
21714,True,False,False,False
21715,True,False,False,False
21716,True,False,False,False
21717,True,False,False,False
21718,True,False,False,False
21719,True,False,False,False
21720,True,False,False,False
21721,True,False,False,False
21722,True,False,False,False
21723,True,False,False,False
21724,True,False,False,False
21725,True,False,False,False
21726,True,False,False,False
21727,True,False,False,False
21728,True,False,False,False
21729,True,False,False,False
21730,True,False,False,False
21731,True,False,False,False
21732,True,False,False,False
21733,True,False,False,False
21734,True,False,False,False
21735,True,False,False,False
21736,True,False,False,False
21737,True,False,False,False
21738,True,False,False,False
21739,True,False,False,False
21740,True,False,False,False
21741,True,False,False,False
21742,True,False,False,False
21743,True,False,False,False
21744,True,False,False,False
21745,True,False,False,False
21746,True,False,False,False
21747,True,False,False,False
21748,True,False,False,False
21749,True,False,False,False
21750,True,False,False,False
21751,True,False,False,False
21752,True,False,False,False
21753,True,False,False,False
21754,True,False,False,False
21755,True,False,False,False
21756,True,False,False,False
21757,True,False,False,False
21758,True,False,False,False
21759,True,False,False,False
21760,True,False,False,False
21761,True,False,False,False
21762,True,False,False,False
21763,True,False,False,False
21764,True,False,False,False
21765,True,False,False,False
21766,True,False,False,False
21767,True,False,False,False
21768,True,False,False,False
21769,True,False,False,False
21770,True,False,False,False
21771,True,False,False,False
21772,True,False,False,False
21773,True,False,False,False
21774,True,False,False,False
21775,True,False,False,False
21776,True,False,False,False
21777,True,False,False,False
21778,True,False,False,False
21779,True,False,False,False
21780,True,False,False,False
21781,True,False,False,False
21782,True,False,False,False
21783,True,False,False,False
21784,True,False,False,False
21785,True,False,False,False
21786,True,False,False,False
21787,True,False,False,False
21788,True,False,False,False
21789,True,False,False,False
21790,True,False,False,False
21791,True,False,False,False
21792,True,False,False,False
21793,True,False,False,False
21794,True,False,False,False
21795,True,False,False,False
21796,True,False,False,False
21797,True,False,False,False
21798,True,False,False,False
21799,True,False,False,False
21800,True,False,False,False
21801,True,False,False,False
21802,True,False,False,False
21803,True,False,False,False
21804,True,False,False,False
21805,True,False,False,False
21806,True,False,False,False
21807,True,False,False,False
21808,True,False,False,False
21809,True,False,False,False
21810,True,False,False,False
21811,True,False,False,False
21812,True,False,False,False
21813,True,False,False,False
21814,True,False,False,False
21815,True,False,False,False
21816,True,False,False,False
21817,True,False,False,False
21818,True,False,False,False
21819,True,False,False,False
21820,True,False,False,False
21821,True,False,False,False
21822,True,False,False,False
21823,True,False,False,False
21824,True,False,False,False
21825,True,False,False,False
21826,True,False,False,False
21827,True,False,False,False
21828,True,False,False,False
21829,True,False,False,False
21830,True,False,False,False
21831,True,False,False,False
21832,True,False,False,False
21833,True,False,False,False
21834,True,False,False,False
21835,True,False,False,False
21836,True,False,False,False
21837,True,False,False,False
21838,True,False,False,False
21839,True,False,False,False
21840,True,False,False,False
21841,True,False,False,False
21842,True,False,False,False
21843,True,False,False,False
21844,True,False,False,False
21845,True,False,False,False
21846,True,False,False,False
21847,True,False,False,False
21848,True,False,False,False
21849,True,False,False,False
21850,True,False,False,False
21851,True,False,False,False
21852,True,False,False,False
21853,True,False,False,False
21854,True,False,False,False
21855,True,False,False,False
21856,True,False,False,False
21857,True,False,False,False
21858,True,False,False,False
21859,True,False,False,False
21860,True,False,False,False
21861,True,False,False,False
21862,True,False,False,False
21863,True,False,False,False
21864,True,False,False,False
21865,True,False,False,False
21866,True,False,False,False
21867,True,False,False,False
21868,True,False,False,False
21869,True,False,False,False
21870,True,False,False,False
21871,True,False,False,False
21872,True,False,False,False
21873,True,False,False,False
21874,True,False,False,False
21875,True,False,False,False
21876,True,False,False,False
21877,True,False,False,False
21878,True,False,False,False
21879,True,False,False,False
21880,True,False,False,False
21881,True,False,False,False
21882,True,False,False,False
21883,True,False,False,False
21884,True,False,False,False
21885,True,False,False,False
21886,True,False,False,False
21887,True,False,False,False
21888,True,False,False,False
21889,True,False,False,False
21890,True,False,False,False
21891,True,False,False,False
21892,True,False,False,False
21893,True,False,False,False
21894,True,False,False,False
21895,True,False,False,False
21896,True,False,False,False
21897,True,False,False,False
21898,True,False,False,False
21899,True,False,False,False
21900,True,False,False,False
21901,True,False,False,False
21902,True,False,False,False
21903,True,False,False,False
21904,True,False,False,False
21905,True,False,False,False
21906,True,False,False,False
21907,True,False,False,False
21908,True,False,False,False
21909,True,False,False,False
21910,True,False,False,False
21911,True,False,False,False
21912,True,False,False,False
21913,True,False,False,False
21914,True,False,False,False
21915,True,False,False,False
21916,True,False,False,False
21917,True,False,False,False
21918,True,False,False,False
21919,True,False,False,False
21920,True,False,False,False
21921,True,False,False,False
21922,True,False,False,False
21923,True,False,False,False
21924,True,False,False,False
21925,True,False,False,False
21926,True,False,False,False
21927,True,False,False,False
21928,True,False,False,False
21929,True,False,False,False
21930,True,False,False,False
21931,True,False,False,False
21932,True,False,False,False
21933,True,False,False,False
21934,True,False,False,False
21935,True,False,False,False
21936,True,False,False,False
21937,True,False,False,False
21938,True,False,False,False
21939,True,False,False,False
21940,True,False,False,False
21941,True,False,False,False
21942,True,False,False,False
21943,True,False,False,False
21944,True,False,False,False
21945,True,False,False,False
21946,True,False,False,False
21947,True,False,False,False
21948,True,False,False,False
21949,True,False,False,False
21950,True,False,False,False
21951,True,False,False,False
21952,True,False,False,False
21953,True,False,False,False
21954,True,False,False,False
21955,True,False,False,False
21956,True,False,False,False
21957,True,False,False,False
21958,True,False,False,False
21959,True,False,False,False
21960,True,False,False,False
21961,True,False,False,False
21962,True,False,False,False
21963,True,False,False,False
21964,True,False,False,False
21965,True,False,False,False
21966,True,False,False,False
21967,True,False,False,False
21968,True,False,False,False
21969,True,False,False,False
21970,True,False,False,False
21971,True,False,False,False
21972,True,False,False,False
21973,True,False,False,False
21974,True,False,False,False
21975,True,False,False,False
21976,True,False,False,False
21977,True,False,False,False
21978,True,False,False,False
21979,True,False,False,False
21980,True,False,False,False
21981,True,False,False,False
21982,True,False,False,False
21983,True,False,False,False
21984,True,False,False,False
21985,True,False,False,False
21986,True,False,False,False
21987,True,False,False,False
21988,True,False,False,False
21989,True,False,False,False
21990,True,False,False,False
21991,True,False,False,False
21992,True,False,False,False
21993,True,False,False,False
21994,True,False,False,False
21995,True,False,False,False
21996,True,False,False,False
21997,True,False,False,False
21998,True,False,False,False
21999,True,False,False,False
22000,True,False,False,False
22001,True,False,False,False
22002,True,False,False,False
22003,True,False,False,False
22004,True,False,False,False
22005,True,False,False,False
22006,True,False,False,False
22007,True,False,False,False
22008,True,False,False,False
22009,True,False,False,False
22010,True,False,False,False
22011,True,False,False,False
22012,True,False,False,False
22013,True,False,False,False
22014,True,False,False,False
22015,True,False,False,False
22016,True,False,False,False
22017,True,False,False,False
22018,True,False,False,False
22019,True,False,False,False
22020,True,False,False,False
22021,True,False,False,False
22022,True,False,False,False
22023,True,False,False,False
22024,True,False,False,False
22025,True,False,False,False
22026,True,False,False,False
22027,True,False,False,False
22028,True,False,False,False
22029,True,False,False,False
22030,True,False,False,False
22031,True,False,False,False
22032,True,False,False,False
22033,True,False,False,False
22034,True,False,False,False
22035,True,False,False,False
22036,True,False,False,False
22037,True,False,False,False
22038,True,False,False,False
22039,True,False,False,False
22040,True,False,False,False
22041,True,False,False,False
22042,True,False,False,False
22043,True,False,False,False
22044,True,False,False,False
22045,True,False,False,False
22046,True,False,False,False
22047,True,False,False,False
22048,True,False,False,False
22049,True,False,False,False
22050,True,False,False,False
22051,True,False,False,False
22052,True,False,False,False
22053,True,False,False,False
22054,True,False,False,False
22055,True,False,False,False
22056,True,False,False,False
22057,True,False,False,False
22058,True,False,False,False
22059,True,False,False,False
22060,True,False,False,False
22061,True,False,False,False
22062,True,False,False,False
22063,True,False,False,False
22064,True,False,False,False
22065,True,False,False,False
22066,True,False,False,False
22067,True,False,False,False
22068,True,False,False,False
22069,True,False,False,False
22070,True,False,False,False
22071,True,False,False,False
22072,True,False,False,False
22073,True,False,False,False
22074,True,False,False,False
22075,True,False,False,False
22076,True,False,False,False
22077,True,False,False,False
22078,True,False,False,False
22079,True,False,False,False
22080,True,False,False,False
22081,True,False,False,False
22082,True,False,False,False
22083,True,False,False,False
22084,True,False,False,False
22085,True,False,False,False
22086,True,False,False,False
22087,True,False,False,False
22088,True,False,False,False
22089,True,False,False,False
22090,True,False,False,False
22091,True,False,False,False
22092,True,False,False,False
22093,True,False,False,False
22094,True,False,False,False
22095,True,False,False,False
22096,True,False,False,False
22097,True,False,False,False
22098,True,False,False,False
22099,True,False,False,False
22100,True,False,False,False
22101,True,False,False,False
22102,True,False,False,False
22103,True,False,False,False
22104,True,False,False,False
22105,True,False,False,False
22106,True,False,False,False
22107,True,False,False,False
22108,True,False,False,False
22109,True,False,False,False
22110,True,False,False,False
22111,True,False,False,False
22112,True,False,False,False
22113,True,False,False,False
22114,True,False,False,False
22115,True,False,False,False
22116,True,False,False,False
22117,True,False,False,False
22118,True,False,False,False
22119,True,False,False,False
22120,True,False,False,False
22121,True,False,False,False
22122,True,False,False,False
22123,True,False,False,False
22124,True,False,False,False
22125,True,False,False,False
22126,True,False,False,False
22127,True,False,False,False
22128,True,False,False,False
22129,True,False,False,False
22130,True,False,False,False
22131,True,False,False,False
22132,True,False,False,False
22133,True,False,False,False
22134,True,False,False,False
22135,True,False,False,False
22136,True,False,False,False
22137,True,False,False,False
22138,True,False,False,False
22139,True,False,False,False
22140,True,False,False,False
22141,True,False,False,False
22142,True,False,False,False
22143,True,False,False,False
22144,True,False,False,False
22145,True,False,False,False
22146,True,False,False,False
22147,True,False,False,False
22148,True,False,False,False
22149,True,False,False,False
22150,True,False,False,False
22151,True,False,False,False
22152,True,False,False,False
22153,True,False,False,False
22154,True,False,False,False
22155,True,False,False,False
22156,True,False,False,False
22157,True,False,False,False
22158,True,False,False,False
22159,True,False,False,False
22160,True,False,False,False
22161,True,False,False,False
22162,True,False,False,False
22163,True,False,False,False
22164,True,False,False,False
22165,True,False,False,False
22166,True,False,False,False
22167,True,False,False,False
22168,True,False,False,False
22169,True,False,False,False
22170,True,False,False,False
22171,True,False,False,False
22172,True,False,False,False
22173,True,False,False,False
22174,True,False,False,False
22175,True,False,False,False
22176,True,False,False,False
22177,True,False,False,False
22178,True,False,False,False
22179,True,False,False,False
22180,True,False,False,False
22181,True,False,False,False
22182,True,False,False,False
22183,True,False,False,False
22184,True,False,False,False
22185,True,False,False,False
22186,True,False,False,False
22187,True,False,False,False
22188,True,False,False,False
22189,True,False,False,False
22190,True,False,False,False
22191,True,False,False,False
22192,True,False,False,False
22193,True,False,False,False
22194,True,False,False,False
22195,True,False,False,False
22196,True,False,False,False
22197,True,False,False,False
22198,True,False,False,False
22199,True,False,False,False
22200,True,False,False,False
22201,True,False,False,False
22202,True,False,False,False
22203,True,False,False,False
22204,True,False,False,False
22205,True,False,False,False
22206,True,False,False,False
22207,True,False,False,False
22208,True,False,False,False
22209,True,False,False,False
22210,True,False,False,False
22211,True,False,False,False
22212,True,False,False,False
22213,True,False,False,False
22214,True,False,False,False
22215,True,False,False,False
22216,True,False,False,False
22217,True,False,False,False
22218,True,False,False,False
22219,True,False,False,False
22220,True,False,False,False
22221,True,False,False,False
22222,True,False,False,False
22223,True,False,False,False
22224,True,False,False,False
22225,True,False,False,False
22226,True,False,False,False
22227,True,False,False,False
22228,True,False,False,False
22229,True,False,False,False
22230,True,False,False,False
22231,True,False,False,False
22232,True,False,False,False
22233,True,False,False,False
22234,True,False,False,False
22235,True,False,False,False
22236,True,False,False,False
22237,True,False,False,False
22238,True,False,False,False
22239,True,False,False,False
22240,True,False,False,False
22241,True,False,False,False
22242,True,False,False,False
22243,True,False,False,False
22244,True,False,False,False
22245,True,False,False,False
22246,True,False,False,False
22247,True,False,False,False
22248,True,False,False,False
22249,True,False,False,False
22250,True,False,False,False
22251,True,False,False,False
22252,True,False,False,False
22253,True,False,False,False
22254,True,False,False,False
22255,True,False,False,False
22256,True,False,False,False
22257,True,False,False,False
22258,True,False,False,False
22259,True,False,False,False
22260,True,False,False,False
22261,True,False,False,False
22262,True,False,False,False
22263,True,False,False,False
22264,True,False,False,False
22265,True,False,False,False
22266,True,False,False,False
22267,True,False,False,False
22268,True,False,False,False
22269,True,False,False,False
22270,True,False,False,False
22271,True,False,False,False
22272,True,False,False,False
22273,True,False,False,False
22274,True,False,False,False
22275,True,False,False,False
22276,True,False,False,False
22277,True,False,False,False
22278,True,False,False,False
22279,True,False,False,False
22280,True,False,False,False
22281,True,False,False,False
22282,True,False,False,False
22283,True,False,False,False
22284,True,False,False,False
22285,True,False,False,False
22286,True,False,False,False
22287,True,False,False,False
22288,True,False,False,False
22289,True,False,False,False
22290,True,False,False,False
22291,True,False,False,False
22292,True,False,False,False
22293,True,False,False,False
22294,True,False,False,False
22295,True,False,False,False
22296,True,False,False,False
22297,True,False,False,False
22298,True,False,False,False
22299,True,False,False,False
22300,True,False,False,False
22301,True,False,False,False
22302,True,False,False,False
22303,True,False,False,False
22304,True,False,False,False
22305,True,False,False,False
22306,True,False,False,False
22307,True,False,False,False
22308,True,False,False,False
22309,True,False,False,False
22310,True,False,False,False
22311,True,False,False,False
22312,True,False,False,False
22313,True,False,False,False
22314,True,False,False,False
22315,True,False,False,False
22316,True,False,False,False
22317,True,False,False,False
22318,True,False,False,False
22319,True,False,False,False
22320,True,False,False,False
22321,True,False,False,False
22322,True,False,False,False
22323,True,False,False,False
22324,True,False,False,False
22325,True,False,False,False
22326,True,False,False,False
22327,True,False,False,False
22328,True,False,False,False
22329,True,False,False,False
22330,True,False,False,False
22331,True,False,False,False
22332,True,False,False,False
22333,True,False,False,False
22334,True,False,False,False
22335,True,False,False,False
22336,True,False,False,False
22337,True,False,False,False
22338,True,False,False,False
22339,True,False,False,False
22340,True,False,False,False
22341,True,False,False,False
22342,True,False,False,False
22343,True,False,False,False
22344,True,False,False,False
22345,True,False,False,False
22346,True,False,False,False
22347,True,False,False,False
22348,True,False,False,False
22349,True,False,False,False
22350,True,False,False,False
22351,True,False,False,False
22352,True,False,False,False
22353,True,False,False,False
22354,True,False,False,False
22355,True,False,False,False
22356,True,False,False,False
22357,True,False,False,False
22358,True,False,False,False
22359,True,False,False,False
22360,True,False,False,False
22361,True,False,False,False
22362,True,False,False,False
22363,True,False,False,False
22364,True,False,False,False
22365,True,False,False,False
22366,True,False,False,False
22367,True,False,False,False
22368,True,False,False,False
22369,True,False,False,False
22370,True,False,False,False
22371,True,False,False,False
22372,True,False,False,False
22373,True,False,False,False
22374,True,False,False,False
22375,True,False,False,False
22376,True,False,False,False
22377,True,False,False,False
22378,True,False,False,False
22379,True,False,False,False
22380,True,False,False,False
22381,True,False,False,False
22382,True,False,False,False
22383,True,False,False,False
22384,True,False,False,False
22385,True,False,False,False
22386,True,False,False,False
22387,True,False,False,False
22388,True,False,False,False
22389,True,False,False,False
22390,True,False,False,False
22391,True,False,False,False
22392,True,False,False,False
22393,True,False,False,False
22394,True,False,False,False
22395,True,False,False,False
22396,True,False,False,False
22397,True,False,False,False
22398,True,False,False,False
22399,True,False,False,False
22400,True,False,False,False
22401,True,False,False,False
22402,True,False,False,False
22403,True,False,False,False
22404,True,False,False,False
22405,True,False,False,False
22406,True,False,False,False
22407,True,False,False,False
22408,True,False,False,False
22409,True,False,False,False
22410,True,False,False,False
22411,True,False,False,False
22412,True,False,False,False
22413,True,False,False,False
22414,True,False,False,False
22415,True,False,False,False
22416,True,False,False,False
22417,True,False,False,False
22418,True,False,False,False
22419,True,False,False,False
22420,True,False,False,False
22421,True,False,False,False
22422,True,False,False,False
22423,True,False,False,False
22424,True,False,False,False
22425,True,False,False,False
22426,True,False,False,False
22427,True,False,False,False
22428,True,False,False,False
22429,True,False,False,False
22430,True,False,False,False
22431,True,False,False,False
22432,True,False,False,False
22433,True,False,False,False
22434,True,False,False,False
22435,True,False,False,False
22436,True,False,False,False
22437,True,False,False,False
22438,True,False,False,False
22439,True,False,False,False
22440,True,False,False,False
22441,True,False,False,False
22442,True,False,False,False
22443,True,False,False,False
22444,True,False,False,False
22445,True,False,False,False
22446,True,False,False,False
22447,True,False,False,False
22448,True,False,False,False
22449,True,False,False,False
22450,True,False,False,False
22451,True,False,False,False
22452,True,False,False,False
22453,True,False,False,False
22454,True,False,False,False
22455,True,False,False,False
22456,True,False,False,False
22457,True,False,False,False
22458,True,False,False,False
22459,True,False,False,False
22460,True,False,False,False
22461,True,False,False,False
22462,True,False,False,False
22463,True,False,False,False
22464,True,False,False,False
22465,True,False,False,False
22466,True,False,False,False
22467,True,False,False,False
22468,True,False,False,False
22469,True,False,False,False
22470,True,False,False,False
22471,True,False,False,False
22472,True,False,False,False
22473,True,False,False,False
22474,True,False,False,False
22475,True,False,False,False
22476,True,False,False,False
22477,True,False,False,False
22478,True,False,False,False
22479,True,False,False,False
22480,True,False,False,False
22481,True,False,False,False
22482,True,False,False,False
22483,True,False,False,False
22484,True,False,False,False
22485,True,False,False,False
22486,True,False,False,False
22487,True,False,False,False
22488,True,False,False,False
22489,True,False,False,False
22490,True,False,False,False
22491,True,False,False,False
22492,True,False,False,False
22493,True,False,False,False
22494,True,False,False,False
22495,True,False,False,False
22496,True,False,False,False
22497,True,False,False,False
22498,True,False,False,False
22499,True,False,False,False
22500,True,False,False,False
22501,True,False,False,False
22502,True,False,False,False
22503,True,False,False,False
22504,True,False,False,False
22505,True,False,False,False
22506,True,False,False,False
22507,True,False,False,False
22508,True,False,False,False
22509,True,False,False,False
22510,True,False,False,False
22511,True,False,False,False
22512,True,False,False,False
22513,True,False,False,False
22514,True,False,False,False
22515,True,False,False,False
22516,True,False,False,False
22517,True,False,False,False
22518,True,False,False,False
22519,True,False,False,False
22520,True,False,False,False
22521,True,False,False,False
22522,True,False,False,False
22523,True,False,False,False
22524,True,False,False,False
22525,True,False,False,False
22526,True,False,False,False
22527,True,False,False,False
22528,True,False,False,False
22529,True,False,False,False
22530,True,False,False,False
22531,True,False,False,False
22532,True,False,False,False
22533,True,False,False,False
22534,True,False,False,False
22535,True,False,False,False
22536,True,False,False,False
22537,True,False,False,False
22538,True,False,False,False
22539,True,False,False,False
22540,True,False,False,False
22541,True,False,False,False
22542,True,False,False,False
22543,True,False,False,False
22544,True,False,False,False
22545,True,False,False,False
22546,True,False,False,False
22547,True,False,False,False
22548,True,False,False,False
22549,True,False,False,False
22550,True,False,False,False
22551,True,False,False,False
22552,True,False,False,False
22553,True,False,False,False
22554,True,False,False,False
22555,True,False,False,False
22556,True,False,False,False
22557,True,False,False,False
22558,True,False,False,False
22559,True,False,False,False
22560,True,False,False,False
22561,True,False,False,False
22562,True,False,False,False
22563,True,False,False,False
22564,True,False,False,False
22565,True,False,False,False
22566,True,False,False,False
22567,True,False,False,False
22568,True,False,False,False
22569,True,False,False,False
22570,True,False,False,False
22571,True,False,False,False
22572,True,False,False,False
22573,True,False,False,False
22574,True,False,False,False
22575,True,False,False,False
22576,True,False,False,False
22577,True,False,False,False
22578,True,False,False,False
22579,True,False,False,False
22580,True,False,False,False
22581,True,False,False,False
22582,True,False,False,False
22583,True,False,False,False
22584,True,False,False,False
22585,True,False,False,False
22586,True,False,False,False
22587,True,False,False,False
22588,True,False,False,False
22589,True,False,False,False
22590,True,False,False,False
22591,True,False,False,False
22592,True,False,False,False
22593,True,False,False,False
22594,True,False,False,False
22595,True,False,False,False
22596,True,False,False,False
22597,True,False,False,False
22598,True,False,False,False
22599,True,False,False,False
22600,True,False,False,False
22601,True,False,False,False
22602,True,False,False,False
22603,True,False,False,False
22604,True,False,False,False
22605,True,False,False,False
22606,True,False,False,False
22607,True,False,False,False
22608,True,False,False,False
22609,True,False,False,False
22610,True,False,False,False
22611,True,False,False,False
22612,True,False,False,False
22613,True,False,False,False
22614,True,False,False,False
22615,True,False,False,False
22616,True,False,False,False
22617,True,False,False,False
22618,True,False,False,False
22619,True,False,False,False
22620,True,False,False,False
22621,True,False,False,False
22622,True,False,False,False
22623,True,False,False,False
22624,True,False,False,False
22625,True,False,False,False
22626,True,False,False,False
22627,True,False,False,False
22628,True,False,False,False
22629,True,False,False,False
22630,True,False,False,False
22631,True,False,False,False
22632,True,False,False,False
22633,True,False,False,False
22634,True,False,False,False
22635,True,False,False,False
22636,True,False,False,False
22637,True,False,False,False
22638,True,False,False,False
22639,True,False,False,False
22640,True,False,False,False
22641,True,False,False,False
22642,True,False,False,False
22643,True,False,False,False
22644,True,False,False,False
22645,True,False,False,False
22646,True,False,False,False
22647,True,False,False,False
22648,True,False,False,False
22649,True,False,False,False
22650,True,False,False,False
22651,True,False,False,False
22652,True,False,False,False
22653,True,False,False,False
22654,True,False,False,False
22655,True,False,False,False
22656,True,False,False,False
22657,True,False,False,False
22658,True,False,False,False
22659,True,False,False,False
22660,True,False,False,False
22661,True,False,False,False
22662,True,False,False,False
22663,True,False,False,False
22664,True,False,False,False
22665,True,False,False,False
22666,True,False,False,False
22667,True,False,False,False
22668,True,False,False,False
22669,True,False,False,False
22670,True,False,False,False
22671,True,False,False,False
22672,True,False,False,False
22673,True,False,False,False
22674,True,False,False,False
22675,True,False,False,False
22676,True,False,False,False
22677,True,False,False,False
22678,True,False,False,False
22679,True,False,False,False
22680,True,False,False,False
22681,True,False,False,False
22682,True,False,False,False
22683,True,False,False,False
22684,True,False,False,False
22685,True,False,False,False
22686,True,False,False,False
22687,True,False,False,False
22688,True,False,False,False
22689,True,False,False,False
22690,True,False,False,False
22691,True,False,False,False
22692,True,False,False,False
22693,True,False,False,False
22694,True,False,False,False
22695,True,False,False,False
22696,True,False,False,False
22697,True,False,False,False
22698,True,False,False,False
22699,True,False,False,False
22700,True,False,False,False
22701,True,False,False,False
22702,True,False,False,False
22703,True,False,False,False
22704,True,False,False,False
22705,True,False,False,False
22706,True,False,False,False
22707,True,False,False,False
22708,True,False,False,False
22709,True,False,False,False
22710,True,False,False,False
22711,True,False,False,False
22712,True,False,False,False
22713,True,False,False,False
22714,True,False,False,False
22715,True,False,False,False
22716,True,False,False,False
22717,True,False,False,False
22718,True,False,False,False
22719,True,False,False,False
22720,True,False,False,False
22721,True,False,False,False
22722,True,False,False,False
22723,True,False,False,False
22724,True,False,False,False
22725,True,False,False,False
22726,True,False,False,False
22727,True,False,False,False
22728,True,False,False,False
22729,True,False,False,False
